RERUN_SET,TIME,TRW,DVS,RDD,TMIN,TMAX,NFLV,LESTRS,LRSTRS,LDSTRS,PCEW,NSP,LAI,WAGT,WST,WLVG,WLVD,WSO,WRR14,WRT,ZRT,NSLLV,RNSTRS,NUPP,ANCR,ANLV,ANLD,ANST,ANSO,ANRT,NMAXL,NMINL,FNLV,ROOTN,ROOTC,SNH4,SNO3,WL0,ZW,IR,IRCUM2,RAINCUM2,RUNOFCUM2,EVSW,EVSWCUM2,TRWCUM2,GWTOT,CAPTOT,WLFLOUT,N2O,NH3,LEACHED,MINERALIZED,FERTILIZER,CO2RELEASED,SOC,SON,YEAR,DOY,CROPSTA,ETD,TRC,EVSC,RAIN,RAINCU
2,85.0,16.429,1.3833,17546800.0,27.0,33.0,0.91205,1.0,1.0,1.0,0.97394,578000000.0,5.6219,14734.0,4832.7,2383.9,1831.0,5685.9,3973.8,2040.6,0.3,1.0562,0.97445,0.87283,193.92,51.274,25.774,33.628,60.788,22.458,0.0257001,0.0102577,0.0215086,22.479,2040.6,11.329,5.0528,24.125,0.0,0.0,720.0,473.0,0.0,0.65682,258.15,717.81,0.0,0.0,3.0,0.000674547,0.12513,0.0,0.32346,0.0,3.8808,39203.0,2118.4,2017.0,85.0,4.0,10.92,18.503,0.65682,0.0,473.0
2,86.0,16.429,1.4287,17532800.0,27.0,33.0,0.88637,1.0,1.0,1.0,0.86135,578000000.0,5.4865,14970.0,4785.6,2330.0,1884.9,5969.9,4304.1,2040.6,0.3,1.0594,0.96336,0.30787,194.8,48.631,25.989,32.524,65.759,21.892,0.0254277,0.0100513,0.0208714,21.913,2040.6,11.22,5.0521,4.0393,0.0,0.0,720.0,473.0,0.0,0.86715,258.81,734.24,0.0,0.0,0.0,0.000671998,0.12676,0.0,0.32632,0.0,3.9162,39199.0,2118.1,2017.0,86.0,4.0,13.474,23.659,0.86715,0.0,473.0
2,87.0,11.164,1.4741,17517900.0,27.0,33.0,0.86505,0.77509,1.0,1.0,0.72846,578000000.0,5.3499,15167.0,4743.3,2275.4,1939.5,6209.0,4582.1,2040.7,0.3,1.0626,0.95375,0.31025,195.1,46.28,26.208,31.295,69.943,21.377,0.0251554,0.00984496,0.0203394,21.398,2040.7,11.109,5.0514,0.0,0.0,0.0,720.0,473.0,0.0,0.82319,259.68,750.67,0.0,0.0,1.8755,0.000666198,0.13759,0.0,0.87502,0.0,10.501,39189.0,2117.2,2017.0,87.0,4.0,11.946,20.576,0.82319,1.8,473.0
2,88.0,7.8707,1.5195,15977300.0,27.0,32.0,0.8521,0.60496,1.0,1.0,0.72682,578000000.0,5.2121,15318.0,4706.6,2220.0,1994.9,6396.2,4799.7,2042.2,0.3,1.0615,0.95035,0.84955,195.41,44.412,26.429,30.372,73.219,20.982,0.024883,0.00963861,0.0200054,21.003,2042.2,10.998,5.0508,0.0,0.0,0.0,720.0,474.8,0.0,0.65413,260.5,761.83,0.0,0.0,1.8755,0.000572268,0.13693,0.0,0.89359,0.0,10.724,39178.0,2116.3,2017.0,88.0,4.0,8.8603,14.55,0.65413,26.4,474.8
2,89.0,12.498,1.5663,15962100.0,27.0,32.0,0.84291,0.82785,1.0,1.0,0.87948,578000000.0,5.0737,15463.0,4673.5,2164.2,2050.7,6574.4,5006.9,2043.6,0.3,1.0569,0.95007,0.86643,196.26,42.767,26.652,29.842,76.337,20.665,0.0246022,0.00942587,0.0197605,20.686,2043.6,10.829,5.1101,0.0,0.0,0.0,720.0,501.2,0.0,0.8121,261.16,769.7,0.0,0.0,1.8755,0.000688347,0.14075,0.0,0.95491,0.0,11.459,39166.0,2115.4,2017.0,89.0,4.0,10.265,17.381,0.8121,22.0,501.2
2,90.0,13.444,1.6131,14262800.0,27.0,31.0,0.82488,0.95397,1.0,1.0,1.0,578000000.0,4.9351,15657.0,4642.7,2108.3,2106.6,6799.9,5269.2,2043.6,0.3,1.0565,0.9423,0.92735,197.13,40.709,26.876,29.017,80.283,20.244,0.0243213,0.00921313,0.0193083,20.265,2043.6,10.716,5.1094,0.0,0.0,0.0,720.0,523.2,0.0,0.6928,261.97,782.2,0.0,0.0,1.8755,0.000682025,0.1349,0.0,0.52462,0.0,6.2954,39160.0,2114.8,2017.0,90.0,4.0,8.1704,13.444,0.6928,70.2,523.2
2,91.0,13.469,1.6611,15929600.0,27.0,32.0,0.8062,1.0,1.0,1.0,1.0,578000000.0,4.794,15858.0,4614.8,2051.2,2163.7,7028.8,5535.3,2043.6,0.3,1.0563,0.93337,0.50355,198.06,38.649,27.104,28.188,84.289,19.825,0.0240337,0.00899522,0.0188423,19.846,2043.6,10.602,5.1087,51.682,0.0,0.0,720.0,593.4,0.0,0.76265,262.66,795.64,0.0,0.0,3.0,0.000677593,0.13153,0.0,0.32639,0.0,3.9175,39156.0,2114.5,2017.0,91.0,4.0,8.3816,13.469,0.76265,36.8,593.4
2,92.0,10.912,1.7079,14232400.0,26.0,30.0,0.78481,1.0,1.0,1.0,1.0,578000000.0,4.6447,16066.0,4589.7,1990.4,2224.5,7261.5,5805.9,2043.6,0.3,1.0587,0.92123,0.30925,198.56,36.452,27.348,27.048,88.361,19.352,0.0237529,0.00878248,0.0183136,19.373,2043.6,10.488,5.108,71.251,0.0,0.0,720.0,630.2,0.0,0.67783,263.42,809.11,0.0,0.0,3.0,0.000672104,0.13148,0.0,0.31905,0.0,3.8291,39152.0,2114.2,2017.0,92.0,4.0,6.9135,10.912,0.67783,42.3,630.2
2,93.0,13.313,1.7549,15894200.0,25.0,30.0,0.76416,1.0,1.0,1.0,1.0,578000000.0,4.4883,16265.0,4567.1,1926.4,2288.5,7483.3,6063.9,2043.7,0.3,1.0613,0.90872,0.30222,198.87,34.298,27.604,25.842,92.244,18.882,0.0234708,0.00856876,0.0178045,18.903,2043.7,10.373,5.1074,98.961,0.0,0.0,720.0,672.5,0.0,0.87325,264.1,820.02,0.0,0.0,3.0,0.000660294,0.13017,0.0,0.30601,0.0,3.6716,39149.0,2113.9,2017.0,93.0,4.0,8.237,13.313,0.87325,34.0,672.5
2,94.0,16.429,1.8007,15875400.0,26.0,31.0,0.74105,1.0,1.0,1.0,0.98503,578000000.0,4.3257,16476.0,4546.9,1859.4,2355.5,7714.6,6332.7,2043.7,0.3,1.0649,0.89237,0.28995,199.17,32.055,27.872,24.565,96.29,18.39,0.0231957,0.00836037,0.0172394,18.411,2043.7,10.259,5.1067,100.0,0.0,0.0,720.0,706.5,-15.775,1.2151,264.97,833.34,0.0,0.0,3.0,0.000645966,0.12754,0.0,0.29547,0.0,3.545,39145.0,2113.6,2017.0,94.0,4.0,10.566,17.865,1.2151,21.6,706.5
2,95.0,15.488,1.8476,15856000.0,26.0,31.0,0.7209,1.0,1.0,1.0,1.0,578000000.0,4.158,16670.0,4528.6,1790.1,2424.8,7926.7,6579.4,2043.7,0.3,1.067,0.8783,0.28024,199.46,29.975,28.149,23.393,100.0,17.941,0.0229143,0.00814723,0.0167454,17.962,2043.7,10.147,5.1061,100.0,0.0,0.0,720.0,728.1,-16.73,1.1779,266.19,849.77,0.0,0.0,3.0,0.00063142,0.12425,0.0,0.28959,0.0,3.476,39142.0,2113.3,2017.0,95.0,4.0,9.4193,15.488,1.1779,12.2,728.1
2,96.0,16.034,1.8945,15835800.0,26.0,31.0,0.7019,1.0,1.0,1.0,1.0,578000000.0,3.986,16856.0,4512.2,1718.7,2496.2,8129.0,6814.6,2043.8,0.3,1.0682,0.86527,0.27493,199.74,27.978,28.435,22.272,103.54,17.514,0.022633,0.00793408,0.016279,17.535,2043.8,10.037,5.1054,92.534,0.0,0.0,720.0,740.3,-16.73,1.3229,267.37,865.25,0.0,0.0,3.0,0.00061812,0.12106,0.0,0.28913,0.0,3.4699,39138.0,2113.0,2017.0,96.0,4.0,9.7069,16.034,1.3229,61.6,740.3
2,97.0,14.372,1.9414,14145400.0,27.0,31.0,0.68391,1.0,1.0,1.0,1.0,578000000.0,3.811,17034.0,4497.5,1645.7,2569.2,8321.7,7038.7,2043.9,0.3,1.0688,0.85304,0.27475,200.02,26.064,28.726,21.203,106.91,17.109,0.0223516,0.00772093,0.0158371,17.13,2043.9,9.9307,5.1048,100.0,0.0,0.0,720.0,801.9,-50.508,1.3066,268.69,881.29,0.0,0.0,3.0,0.000606864,0.11839,0.0,0.28713,0.0,3.4449,39135.0,2112.7,2017.0,97.0,4.0,8.7839,14.372,1.3066,23.1,801.9
2,98.0,13.998,1.9893,15793600.0,27.0,32.0,0.67018,1.0,1.0,1.0,1.0,578000000.0,3.634,17190.0,4484.3,1571.7,2643.2,8490.9,7235.5,2044.1,0.3,1.0675,0.84661,0.27292,200.29,24.355,29.022,20.28,109.88,16.758,0.022064,0.00750302,0.0154954,16.779,2044.1,9.8265,5.1042,100.0,0.0,0.0,720.0,825.0,-54.93,1.4294,270.0,895.66,0.0,0.0,3.0,0.000596325,0.11608,0.0,0.28401,0.0,3.4089,39131.0,2112.4,2017.0,98.0,4.0,8.796,13.998,1.4294,49.9,825.0
2,99.0,11.088,2.0361,15771600.0,27.0,32.0,0.65526,1.0,1.0,1.0,1.0,578000000.0,3.456,17348.0,4472.4,1497.1,2717.8,8660.3,7432.5,2044.2,0.3,1.0664,0.83857,0.27004,200.56,22.646,29.321,19.35,112.84,16.407,0.0214941,0.00729029,0.0151263,16.428,2044.2,9.7244,5.1036,100.0,0.0,0.0,720.0,874.9,-86.402,1.3094,271.43,909.66,0.0,0.0,3.0,0.000586241,0.11402,0.0,0.28207,0.0,3.3854,39128.0,2112.1,2017.0,99.0,4.0,7.3716,11.088,1.3094,11.5,874.9
