*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2015, day: 300, System start
*     Year: 2016, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    1
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
   349.000       349.00       4.0000       3.1000      0.51946    
   350.000       350.00       4.0000       16.400      0.53457    
   351.000       351.00       4.0000      0.90000      0.54934    
   352.000       352.00       4.0000       0.0000      0.56373    
   353.000       353.00       4.0000       0.0000      0.57661    
   354.000       354.00       4.0000       0.0000      0.58873    
   355.000       355.00       4.0000       3.0000      0.60010    
   356.000       356.00       4.0000       1.5000      0.61071    
   357.000       357.00       4.0000      0.10000      0.62434    
   358.000       358.00       4.0000       0.0000      0.63874    
   359.000       359.00       4.0000       35.100      0.65351    
   360.000       360.00       4.0000       15.900      0.66338    
   361.000       361.00       4.0000       21.000      0.67462    
   362.000       362.00       4.0000       5.5000      0.68688    
   363.000       363.00       4.0000      0.30000      0.69948    
   364.000       364.00       4.0000       0.0000      0.71242    
   365.000       365.00       4.0000       0.0000      0.72570    
   366.000       1.0000       4.0000       0.0000      0.73829    
   367.000       2.0000       4.0000       0.0000      0.75055    
   368.000       3.0000       4.0000       0.0000      0.76315    
   369.000       4.0000       4.0000       0.0000      0.77609    
   370.000       5.0000       4.0000       6.7000      0.78937    
   371.000       6.0000       4.0000       1.1000      0.80265    
   372.000       7.0000       4.0000      0.70000      0.81593    
   373.000       8.0000       4.0000       9.5000      0.82921    
   374.000       9.0000       4.0000       7.0000      0.84249    
   375.000       10.000       4.0000       23.100      0.85577    
   376.000       11.000       4.0000       0.0000      0.86905    
   377.000       12.000       4.0000       0.0000      0.88199    
   378.000       13.000       4.0000       0.0000      0.89424    
   379.000       14.000       4.0000       0.0000      0.90582    
   380.000       15.000       4.0000       0.0000      0.91774    
   381.000       16.000       4.0000       10.300      0.92931    
   382.000       17.000       4.0000       20.400      0.94225    
   383.000       18.000       4.0000       7.6000      0.95485    
   384.000       19.000       4.0000       15.700      0.96745    
   385.000       20.000       4.0000      0.80000      0.98005    
   386.000       21.000       4.0000       15.100      0.99299    
   387.000       22.000       4.0000       20.300       1.0063    
   388.000       23.000       4.0000       5.6000       1.0521    
   389.000       24.000       4.0000       19.700       1.0968    
   390.000       25.000       4.0000       5.1000       1.1415    
   391.000       26.000       4.0000       3.6000       1.1873    
   392.000       27.000       4.0000       8.6000       1.2331    
   393.000       28.000       4.0000       14.600       1.2790    
   394.000       29.000       4.0000       9.0000       1.3248    
   395.000       30.000       4.0000       6.6000       1.3707    
   396.000       31.000       4.0000      0.30000       1.4165    
   397.000       32.000       4.0000      0.10000       1.4624    
   398.000       33.000       4.0000      0.50000       1.5082    
   399.000       34.000       4.0000       0.0000       1.5517    
   400.000       35.000       4.0000       0.0000       1.5952    
   401.000       36.000       4.0000       0.0000       1.6363    
   402.000       37.000       4.0000       0.0000       1.6775    
   403.000       38.000       4.0000       0.0000       1.7174    
   404.000       39.000       4.0000       0.0000       1.7598    
   405.000       40.000       4.0000       0.0000       1.7997    
   406.000       41.000       4.0000       0.0000       1.8420    
   407.000       42.000       4.0000      0.60000       1.8832    
   408.000       43.000       4.0000       0.0000       1.9255    
   409.000       44.000       4.0000       0.0000       1.9702    
   410.000       45.000       4.0000       0.0000       2.0137    




*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2018, day:  80, System start
*     Year: 2018, day: 180, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    6
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
 
   80.0000       22.558       0.0000      3.41142E-04  6.67809E-02  1.67220E-02   10.088      1.37522E+05   6219.7    
   81.0000       13.870       50.000      3.29098E-04  8.30075E-02  1.62990E-02   10.465      1.37512E+05   6218.8    
   82.0000       60.526       0.0000      3.19148E-04  9.24519E-02  1.58860E-02   10.209      1.37502E+05   6218.0    
   83.0000       45.498       0.0000      3.12617E-04  9.71791E-02  1.54828E-02   9.7786      1.37492E+05   6217.2    
   84.0000       30.501       0.0000      3.07876E-04  0.10455      1.50891E-02   9.7003      1.37482E+05   6216.4    
   85.0000       10.000       50.000      3.06618E-04  0.12039      1.47048E-02   10.008      1.37472E+05   6215.6    
   86.0000       48.567       0.0000      3.06869E-04  0.12450      1.43297E-02   9.5441      1.37462E+05   6214.8    
   87.0000       35.019       0.0000      3.03596E-04  0.12407      1.39635E-02   9.4342      1.37453E+05   6214.1    
   88.0000       21.434       0.0000      2.26612E-04  0.13987      1.36062E-02   9.8200      1.37443E+05   6213.3    
   89.0000       8.2569       50.000      5.10394E-05  0.15824      1.32574E-02   10.169      1.37433E+05   6212.5    
   90.0000       47.297       0.0000      5.13964E-05  0.15803      1.29170E-02   9.6738      1.37423E+05   6211.8    
   91.0000       46.570       0.0000      5.15200E-05  0.14557      1.25848E-02   9.2026      1.37414E+05   6211.1    
   92.0000       33.014       0.0000      5.14416E-05  0.49150      1.22607E-02   14.603      1.37400E+05   6210.4    
   93.0000       19.578       50.000      1.19350E-05  0.71945      1.19445E-02   17.518      1.37382E+05   6209.7    
   94.0000       56.239       0.0000      1.19433E-05  0.83430      1.16361E-02   18.700      1.37363E+05   6209.0    
   95.0000       43.713       0.0000      1.19538E-05  0.81414      1.13351E-02   18.239      1.37345E+05   6208.2    
   96.0000       31.718       0.0000      1.19557E-05  0.80653      1.10416E-02   18.381      1.37327E+05   6207.5    
   97.0000       19.223       50.000      1.19663E-05  0.86192      1.07553E-02   18.835      1.37308E+05   6206.7    
   98.0000       50.578       0.0000      1.19877E-05  0.78156      1.04761E-02   17.175      1.37291E+05   6206.0    
   99.0000       35.611       0.0000      1.19730E-05  0.71208      1.02038E-02   16.818      1.37274E+05   6205.3    
   100.000       18.828       50.000      1.19835E-05  0.77665      9.93821E-03   17.351      1.37257E+05   6204.5    
   101.000       52.187       0.0000      1.19946E-05  0.70847      9.67922E-03   15.791      1.37241E+05   6203.7    
   102.000       39.250       0.0000      1.19790E-05  0.63605      9.42666E-03   15.347      1.37225E+05   6203.0    
   103.000       25.671       0.0000      1.19887E-05  0.69826      9.18041E-03   16.162      1.37209E+05   6202.2    
   104.000       12.671       50.000      1.20266E-05  0.75831      8.94030E-03   16.456      1.37193E+05   6201.3    
   105.000       51.773       0.0000      1.20507E-05  0.68953      8.70619E-03   15.106      1.37178E+05   6200.5    
   106.000       39.757       0.0000      1.20314E-05  0.60215      8.47794E-03   14.437      1.37163E+05   6199.7    
   107.000       25.086       0.0000      1.20470E-05  0.60381      8.25543E-03   14.564      1.37149E+05   6198.8    
   108.000       12.430       50.000      1.20617E-05  0.60088      8.03851E-03   14.593      1.37134E+05   6197.9    
   109.000       48.836       0.0000      1.20880E-05  0.55453      7.82705E-03   13.715      1.37120E+05   6197.1    
   110.000       36.276       0.0000      1.20881E-05   1.1275      7.62092E-03   20.292      1.37100E+05   6196.3    
   111.000       21.474       0.0000      1.21141E-05   1.4064      7.42000E-03   22.863      1.37077E+05   6195.5    
   112.000       8.3778       50.000      1.21481E-05   1.5194      7.22417E-03   23.730      1.37053E+05   6194.6    
   113.000       42.907       0.0000      1.21931E-05   1.4145      7.03330E-03   22.426      1.37031E+05   6193.8    
   114.000       28.604       0.0000      1.22122E-05   1.2832      6.84728E-03   21.521      1.37010E+05   6192.9    
   115.000       11.180       50.000      1.22497E-05   1.2130      6.66599E-03   20.476      1.36989E+05   6192.1    
   116.000       43.392       0.0000      1.22793E-05   1.0043      6.48932E-03   18.103      1.36971E+05   6191.2    
   117.000       28.249       0.0000      1.22914E-05  0.81705      6.31714E-03   16.465      1.36954E+05   6190.3    
   118.000       8.2240       50.000      1.23023E-05  0.70133      6.14937E-03   15.528      1.36939E+05   6189.4    
   119.000       36.927       0.0000      1.23140E-05  0.53879      5.98590E-03   14.004      1.36925E+05   6188.5    
   120.000       39.363       0.0000      1.22992E-05  0.35350      5.82661E-03   12.566      1.36912E+05   6187.6    
   121.000       29.110       0.0000      1.22832E-05  0.21821      5.67140E-03   11.829      1.36901E+05   6186.7    
   122.000       12.558       50.000      1.22843E-05  0.17420      5.52019E-03   11.920      1.36889E+05   6185.7    
   123.000       54.920       0.0000      1.22956E-05  0.12027      5.37286E-03   10.941      1.36878E+05   6184.3    
   124.000       63.656       0.0000      1.22610E-05  0.11458      5.22933E-03   11.129      1.36835E+05   6182.2    
   125.000       71.454       0.0000      1.22709E-05  0.11662      5.08951E-03   11.275      1.36824E+05   6180.2    
   126.000       53.880       0.0000      1.22714E-05  0.11069      4.95329E-03   10.514      1.36653E+05   6178.6    
   127.000       36.494       0.0000      9.68575E-07  0.10025      4.82094E-03   10.604      1.36642E+05   6177.1    
   128.000       16.000       50.000      9.87202E-07  0.10716      4.69200E-03   11.117      1.36631E+05   6175.5    
   129.000       56.092       0.0000      1.00583E-06  0.11291      4.56641E-03   11.251      1.36620E+05   6173.9    
   130.000       43.732       0.0000      1.02445E-06  0.11366      4.44409E-03   11.085      1.36609E+05   6172.3    
   131.000       46.623       0.0000      1.02445E-06  0.11221      4.32494E-03   10.890      1.36376E+05   6170.8    
   132.000       29.581       0.0000      1.02445E-06  0.10866      4.20889E-03   11.151      1.36365E+05   6169.4    
   133.000       12.569       50.000      1.04308E-06  0.11490      4.09586E-03   11.471      1.36354E+05   6168.0    
   134.000       44.869       0.0000      1.06171E-06  0.11672      3.98579E-03   11.320      1.36342E+05   6166.7    
   135.000       31.955       0.0000      1.06171E-06  0.11737      3.87859E-03   11.347      1.36331E+05   6165.3    
   136.000       21.762       0.0000      1.08033E-06  0.12079      3.77419E-03   11.513      1.36319E+05   6163.9    
   137.000       30.621       0.0000      1.08965E-06  0.12346      3.67252E-03   11.553      1.36308E+05   6162.5    
   138.000       17.818       50.000      1.09896E-06  0.12605      3.57352E-03   11.648      1.35904E+05   6161.2    
   139.000       69.198       0.0000      1.10827E-06  0.12106      3.47711E-03   11.702      1.35892E+05   6160.0    
   140.000       83.433       0.0000      1.10827E-06  0.12254      3.38324E-03   11.719      1.35880E+05   6158.8    
   141.000       85.000       0.0000      1.11759E-06  0.12404      3.29183E-03   11.768      1.35868E+05   6157.6    
   142.000       76.876       0.0000      1.11759E-06  0.12196      3.20283E-03   11.490      1.35857E+05   6156.4    
   143.000       85.000       0.0000      1.09896E-06  0.11822      3.11618E-03   11.265      1.35846E+05   6155.3    
   144.000       68.650       0.0000      1.08965E-06  0.11782      3.03181E-03   11.360      1.35834E+05   6154.1    
   145.000       84.359       0.0000      1.08965E-06  0.11998      2.94967E-03   11.500      1.35823E+05   6152.9    
   146.000       69.247       0.0000      1.09896E-06  0.12338      2.86970E-03   11.685      1.35811E+05   6151.7    
   147.000       59.197       0.0000      1.11759E-06  0.12753      2.79184E-03   11.842      1.35799E+05   6150.5    
   148.000       69.339       0.0000      1.12690E-06  0.13073      2.71605E-03   11.908      1.35787E+05   6149.3    
   149.000       67.471       0.0000      1.13621E-06  0.13261      2.64227E-03   11.930      1.35776E+05   6148.1    
   150.000       66.241       0.0000      1.14553E-06  0.13256      2.57044E-03   11.835      1.35764E+05   6146.9    
   151.000       58.893       0.0000      1.13621E-06  0.13344      2.50052E-03   11.908      1.35065E+05   6145.9    
   152.000       48.074       0.0000      1.14553E-06  0.12289      2.43246E-03   11.701      1.35054E+05   6144.9    
   153.000       78.627       0.0000      1.12690E-06  0.13431      2.36621E-03   11.574      1.35042E+05   6144.0    
   154.000       85.000       0.0000      1.10827E-06  0.15160      2.30172E-03   11.520      1.35031E+05   6143.0    
   155.000       85.000       0.0000      1.09896E-06  0.16768      2.23896E-03   11.498      1.35019E+05   6142.0    
   156.000       81.862       0.0000      1.09896E-06  0.18327      2.17787E-03   11.671      1.35008E+05   6141.1    
   157.000       70.710       0.0000      1.10827E-06  0.18688      2.11841E-03   11.825      1.34996E+05   6140.1    
   158.000       53.465       0.0000      1.11759E-06  0.18183      2.06054E-03   11.476      1.34984E+05   6139.1    
   159.000       32.211       0.0000      1.09896E-06  0.18279      2.00421E-03   11.408      1.34973E+05   6138.2    
   160.000       19.287       50.000      1.08965E-06  0.16437      1.94940E-03   11.496      1.34961E+05   6137.2    
   161.000       59.827       0.0000      1.08965E-06  0.14615      1.89605E-03   11.547      1.34950E+05   6136.3    
   162.000       44.876       0.0000      1.08965E-06  0.13494      1.84413E-03   11.440      1.34938E+05   6135.3    
   163.000       28.571       0.0000      1.08965E-06  0.11921      1.79361E-03   11.535      1.34927E+05   6134.3    
   164.000       12.604       50.000      1.09896E-06  0.12265      1.74444E-03   11.806      1.34915E+05   6133.4    
   165.000       47.792       0.0000      1.10827E-06  0.12422      1.69660E-03   11.711      1.34903E+05   6132.4    
   166.000       31.777       0.0000      1.09896E-06  0.12477      1.65004E-03   11.789      1.34891E+05   6131.4    
   167.000       18.561       50.000      1.10827E-06  0.12570      1.60474E-03   11.777      1.34880E+05   6130.4    
   168.000       55.294       0.0000      1.09896E-06  0.12165      1.56066E-03   11.318      1.34868E+05   6129.5    
   169.000       52.600       0.0000      1.06171E-06  0.11421      1.51776E-03   10.874      1.34858E+05   6128.6    
   170.000       62.161       0.0000      1.03377E-06  0.11182      1.47602E-03   11.057      1.34846E+05   6127.6    
   171.000       65.293       0.0000      1.03377E-06  0.11323      1.43542E-03   11.264      1.34835E+05   6126.7    
   172.000       56.330       0.0000      1.04308E-06  0.11680      1.39590E-03   11.550      1.34824E+05   6125.7    
   173.000       38.624       0.0000      1.06171E-06  0.11954      1.35746E-03   11.582      1.34812E+05   6124.8    
   174.000       19.991       50.000      1.06171E-06  0.12176      1.32006E-03   11.714      1.34800E+05   6123.8    
   175.000       49.534       0.0000      1.07102E-06  0.12293      1.28367E-03   11.651      1.34789E+05   6122.8    
   176.000       29.845       0.0000      1.07102E-06  0.12471      1.24826E-03   11.851      1.34777E+05   6121.8    
   177.000       9.0531       50.000      1.08033E-06  0.12708      1.21382E-03   11.905      1.34765E+05   6120.9    
   178.000       60.275       0.0000      1.08033E-06  0.12682      1.18031E-03   11.795      1.34753E+05   6119.9    
   179.000       54.631       0.0000      1.07102E-06  0.12285      1.14771E-03   11.441      1.34742E+05   6118.9    
   180.000       38.409       0.0000      1.04308E-06  0.12036      1.11600E-03   11.526      1.34730E+05   6118.0    
 
      TIME          DOY      CROPSTA         RAIN          DVS    
 
   80.0000       80.000       0.0000       3.4000            -    
   81.0000       81.000       0.0000       9.6000            -    
   82.0000       82.000       0.0000       1.1000            -    
   83.0000       83.000       0.0000       0.0000            -    
   84.0000       84.000       0.0000      0.30000            -    
   85.0000       85.000       1.0000      0.70000       0.0000    
   86.0000       86.000       4.0000      0.50000      1.28285E-02
   87.0000       87.000       4.0000      0.50000      2.56570E-02
   88.0000       88.000       4.0000      0.10000      3.87414E-02
   89.0000       89.000       4.0000      0.70000      5.18258E-02
   90.0000       90.000       4.0000       12.400      6.49102E-02
   91.0000       91.000       4.0000       0.0000      7.80301E-02
   92.0000       92.000       4.0000      0.50000      9.11145E-02
   93.0000       93.000       4.0000      0.20000      0.10420    
   94.0000       94.000       4.0000       0.0000      0.11728    
   95.0000       95.000       4.0000      0.70000      0.13037    
   96.0000       96.000       4.0000       0.0000      0.14320    
   97.0000       97.000       4.0000       0.0000      0.15602    
   98.0000       98.000       4.0000      0.50000      0.16908    
   99.0000       99.000       4.0000       0.0000      0.18246    
   100.000       100.00       4.0000       0.0000      0.19493    
   101.000       101.00       4.0000      0.50000      0.20799    
   102.000       102.00       4.0000      0.10000      0.22105    
   103.000       103.00       4.0000       0.0000      0.23372    
   104.000       104.00       4.0000       1.2000      0.24545    
   105.000       105.00       4.0000      0.30000      0.25823    
   106.000       106.00       4.0000      0.10000      0.27102    
   107.000       107.00       4.0000       1.0000      0.28380    
   108.000       108.00       4.0000      0.40000      0.29706    
   109.000       109.00       4.0000       1.2000      0.30985    
   110.000       110.00       4.0000      0.10000      0.32310    
   111.000       111.00       4.0000       1.2000      0.33616    
   112.000       112.00       4.0000      0.20000      0.34883    
   113.000       113.00       4.0000      0.50000      0.36103    
   114.000       114.00       4.0000       0.0000      0.37428    
   115.000       115.00       4.0000      0.30000      0.38711    
   116.000       116.00       4.0000       3.4000      0.40047    
   117.000       117.00       4.0000      0.10000      0.41523    
   118.000       118.00       4.0000      0.10000      0.42942    
   119.000       119.00       4.0000       22.600      0.44423    
   120.000       120.00       4.0000       8.3000      0.45954    
   121.000       121.00       4.0000       4.1000      0.47431    
   122.000       122.00       4.0000       10.100      0.48849    
   123.000       123.00       4.0000       26.300      0.50266    
   124.000       124.00       4.0000       24.900      0.51747    
   125.000       125.00       4.0000      0.30000      0.53164    
   126.000       126.00       4.0000       1.3000      0.54695    
   127.000       127.00       4.0000       0.0000      0.56226    
   128.000       128.00       4.0000       11.000      0.57768    
   129.000       129.00       4.0000       6.2000      0.59311    
   130.000       130.00       4.0000       19.600      0.60909    
   131.000       131.00       4.0000      0.30000      0.62391    
   132.000       132.00       4.0000       1.6000      0.63873    
   133.000       133.00       4.0000       2.7000      0.65289    
   134.000       134.00       4.0000       4.4000      0.66562    
   135.000       135.00       4.0000       6.5000      0.67836    
   136.000       136.00       4.0000       24.400      0.69168    
   137.000       137.00       4.0000       3.7000      0.70499    
   138.000       138.00       4.0000       17.100      0.71831    
   139.000       139.00       4.0000       30.400      0.73163    
   140.000       140.00       4.0000       18.800      0.74550    
   141.000       141.00       4.0000       6.8000      0.75936    
   142.000       142.00       4.0000       34.600      0.77268    
   143.000       143.00       4.0000       1.2000      0.78583    
   144.000       144.00       4.0000       30.500      0.79898    
   145.000       145.00       4.0000      0.30000      0.81226    
   146.000       146.00       4.0000       5.4000      0.82446    
   147.000       147.00       4.0000       27.000      0.83778    
   148.000       148.00       4.0000       12.500      0.85051    
   149.000       149.00       4.0000       12.500      0.86383    
   150.000       150.00       4.0000       9.0000      0.87769    
   151.000       151.00       4.0000       5.6000      0.89044    
   152.000       152.00       4.0000       48.200      0.90376    
   153.000       153.00       4.0000       30.900      0.91763    
   154.000       154.00       4.0000       19.800      0.93159    
   155.000       155.00       4.0000       16.700      0.94589    
   156.000       156.00       4.0000       8.9000      0.95985    
   157.000       157.00       4.0000       3.7000      0.97449    
   158.000       158.00       4.0000      0.30000      0.98886    
   159.000       159.00       4.0000       8.7000       1.0032    
   160.000       160.00       4.0000       10.600       1.0526    
   161.000       161.00       4.0000       3.2000       1.1020    
   162.000       162.00       4.0000       2.8000       1.1502    
   163.000       163.00       4.0000      0.10000       1.1990    
   164.000       164.00       4.0000       1.8000       1.2479    
   165.000       165.00       4.0000      0.80000       1.2975    
   166.000       166.00       4.0000       8.6000       1.3480    
   167.000       167.00       4.0000       8.6000       1.3976    
   168.000       168.00       4.0000       19.200       1.4458    
   169.000       169.00       4.0000       26.200       1.4928    
   170.000       170.00       4.0000       21.400       1.5387    
   171.000       171.00       4.0000       10.800       1.5845    
   172.000       172.00       4.0000      0.80000       1.6327    
   173.000       173.00       4.0000       0.0000       1.6816    
   174.000       174.00       4.0000       0.0000       1.7310    
   175.000       175.00       4.0000      0.60000       1.7798    
   176.000       176.00       4.0000      0.20000       1.8294    
   177.000       177.00       4.0000       20.000       1.8790    
   178.000       178.00       4.0000       10.600       1.9284    
   179.000       179.00       4.0000      0.10000       1.9763    
   180.000       180.00       4.0000       0.0000       2.0243    




*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2018, day: 300, System start
*     Year: 2019, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    7
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
 
   300.000       38.409       0.0000      5.58794E-07  5.98714E-02  1.08513E-03   9.6658      1.36224E+05   6129.3    
   301.000       27.512       0.0000      5.30854E-07  7.34535E-02  1.05510E-03   10.165      1.36213E+05   6128.5    
   302.000       37.036       0.0000      5.02914E-07  8.36699E-02  1.02589E-03   9.9984      1.36203E+05   6127.7    
   303.000       48.476       0.0000      4.84288E-07  8.44395E-02  9.97473E-04   9.3610      1.36194E+05   6127.0    
   304.000       37.193       0.0000      4.56348E-07  8.69054E-02  9.69831E-04   9.1947      1.36185E+05   6126.3    
   305.000       23.720       0.0000      4.56348E-07  0.10276      9.42943E-04   9.6976      1.36175E+05   6125.5    
   306.000       10.635       50.000      4.74975E-07  0.12733      9.16789E-04   10.311      1.36165E+05   6124.7    
   307.000       53.674       0.0000      4.84288E-07  0.12501      8.91350E-04   9.4001      1.36155E+05   6124.0    
   308.000       45.936       0.0000      4.65661E-07  0.11247      8.66606E-04   8.9190      1.36147E+05   6123.3    
   309.000       51.061       0.0000      4.56348E-07  0.11377      8.42539E-04   8.6748      1.36138E+05   6122.7    
   310.000       10.000       0.0000      4.56348E-07  0.13802      8.19130E-04   9.9027      1.36128E+05   6122.0    
   311.000       1.2568       50.000      4.93601E-07  0.17429      7.96362E-04   10.611      1.36117E+05   6121.2    
   312.000       59.143       0.0000      5.12227E-07  0.18339      7.74218E-04   10.516      1.36107E+05   6120.5    
   313.000       67.541       0.0000      5.21541E-07  0.19008      7.52680E-04   10.612      1.36096E+05   6119.7    
   314.000       61.946       0.0000      5.30854E-07  0.20914      7.31733E-04   11.039      1.36085E+05   6118.9    
   315.000       47.419       0.0000      5.49480E-07  0.21163      7.11360E-04   10.753      1.36074E+05   6118.2    
   316.000       32.827       0.0000      5.49480E-07  0.21704      6.91549E-04   11.017      1.36063E+05   6117.4    
   317.000       28.943       0.0000      5.68107E-07  0.67751      6.72280E-04   17.040      1.36046E+05   6116.6    
   318.000       30.944       0.0000      5.86733E-07  0.86453      6.53541E-04   18.898      1.36027E+05   6115.9    
   319.000       35.337       0.0000      5.96046E-07  0.90419      6.35318E-04   19.345      1.36008E+05   6115.1    
   320.000       22.266       0.0000      6.05360E-07  0.94916      6.17595E-04   19.995      1.35988E+05   6114.4    
   321.000       42.826       0.0000      6.23986E-07  0.91857      6.00361E-04   19.355      1.35969E+05   6113.6    
   322.000       37.251       0.0000      6.23986E-07  0.85477      5.83601E-04   18.569      1.35950E+05   6112.9    
   323.000       30.780       0.0000      6.23986E-07  0.80910      5.67305E-04   18.091      1.35932E+05   6112.1    
   324.000       44.476       0.0000      6.33299E-07  0.77318      5.51457E-04   17.363      1.35915E+05   6111.4    
   325.000       29.799       0.0000      6.33299E-07  0.75890      5.36047E-04   17.268      1.35898E+05   6110.6    
   326.000       19.844       50.000      6.51926E-07  0.78021      5.21062E-04   17.281      1.35880E+05   6109.8    
   327.000       59.426       0.0000      6.70552E-07  0.80382      5.06490E-04   17.369      1.35863E+05   6109.0    
   328.000       46.237       0.0000      6.98492E-07  0.76365      4.92322E-04   16.241      1.35847E+05   6108.2    
   329.000       33.283       0.0000      6.89179E-07  0.68610      4.78546E-04   15.287      1.35831E+05   6107.4    
   330.000       19.842       50.000      6.89179E-07  0.63744      4.65151E-04   14.554      1.35817E+05   6106.7    
   331.000       57.719       0.0000      6.89179E-07  0.59534      4.52127E-04   14.178      1.35803E+05   6105.9    
   332.000       52.068       0.0000      6.98492E-07  0.54899      4.39462E-04   13.175      1.35789E+05   6105.1    
   333.000       40.793       0.0000      7.07805E-07  0.48075      4.27148E-04   12.662      1.35777E+05   6104.4    
   334.000       24.752       0.0000      7.54371E-07  0.47812      4.15174E-04   13.085      1.35764E+05   6103.6    
   335.000       11.246       50.000      8.28877E-07   1.1218      4.03535E-04   20.175      1.35743E+05   6102.8    
   336.000       46.702       0.0000      8.84756E-07   1.2642      3.92219E-04   20.915      1.35723E+05   6102.0    
   337.000       28.789       0.0000      9.22009E-07   1.2644      3.81216E-04   21.320      1.35701E+05   6101.2    
   338.000       13.318       50.000      9.68575E-07   1.3002      3.70519E-04   21.769      1.35679E+05   6100.4    
   339.000       50.973       0.0000      1.01514E-06   1.1366      3.60118E-04   19.658      1.35660E+05   6099.6    
   340.000       29.629       0.0000      1.01514E-06  0.95134      3.50006E-04   18.269      1.35642E+05   6098.8    
   341.000       13.534       50.000      1.03377E-06  0.87726      3.40179E-04   17.539      1.35624E+05   6097.9    
   342.000       52.943       0.0000      1.05239E-06  0.72044      3.30623E-04   15.376      1.35609E+05   6097.1    
   343.000       40.990       0.0000      1.02445E-06  0.54292      3.21333E-04   13.743      1.35595E+05   6096.3    
   344.000       21.387       0.0000      1.00583E-06  0.44516      3.12303E-04   13.203      1.35582E+05   6095.5    
   345.000       0.0000       50.000      1.01514E-06  0.32619      1.61863E-04   12.234      1.35569E+05   6094.7    
   346.000       33.858       0.0000       0.0000      0.17422      1.38875E-02   13.653      1.35556E+05   6093.7    
   347.000       15.205       50.000       0.0000      0.12825      5.46430E-04   13.483      1.35542E+05   6092.6    
   348.000       44.959       0.0000       0.0000      9.09656E-02  7.67922E-04   12.958      1.35529E+05   6091.2    
   349.000       22.611       0.0000       0.0000      8.05518E-02  1.07676E-03   12.633      1.35490E+05   6089.0    
   350.000       9.3167       50.000       0.0000      7.86578E-02  1.48960E-03   12.560      1.35478E+05   6086.9    
   351.000       48.898       0.0000       0.0000      7.66957E-02  2.01807E-03   12.231      1.35327E+05   6085.0    
   352.000       30.126       0.0000       0.0000      6.99406E-02  2.66891E-03   12.145      1.35315E+05   6083.4    
   353.000       14.762       50.000       0.0000      7.21833E-02  3.44492E-03   12.402      1.35303E+05   6081.7    
   354.000       49.447       0.0000       0.0000      7.23007E-02  4.34608E-03   12.200      1.35291E+05   6080.0    
   355.000       35.949       0.0000       0.0000      7.14271E-02  5.36967E-03   12.163      1.35279E+05   6078.4    
   356.000       26.196       0.0000      1.11978E-05  7.18894E-02  6.51059E-03   12.161      1.35266E+05   6076.7    
   357.000       14.413       50.000      1.20762E-05  7.32238E-02  7.76301E-03   12.320      1.35068E+05   6075.2    
   358.000       66.019       0.0000      1.30432E-05  7.06346E-02  9.12005E-03   12.496      1.35056E+05   6073.8    
   359.000       50.468       0.0000      1.40972E-05  6.95294E-02  1.05744E-02   12.243      1.35043E+05   6072.3    
   360.000       45.612       0.0000      1.52337E-05  6.81678E-02  1.21178E-02   12.182      1.35031E+05   6070.9    
   361.000       54.930       0.0000      1.64454E-05  6.54692E-02  1.37419E-02   11.774      1.35020E+05   6069.4    
